"Trait"	"Predictor"	"Coef"	"St.error"	"t.value"	"P.value"	"Class"
"average_area_per_nodule"	"genonad1"	-0.00314376091926628	0.00240598271291222	-1.30664318675052	0.198796914029638	"None"
"average_area_per_nodule"	"genodnf1"	0.000875788863612246	0.0024049634551444	0.364158907171279	0.717657338032848	"None"
"average_area_per_nodule"	"genodnf2"	-0.00333079309453098	0.0020591391963895	-1.61756577718068	0.113616226917656	"None"
"average_area_per_nodule"	"genodnf3"	-0.0017768107030707	0.00219461667213254	-0.809622348008568	0.422947503827382	"None"
"average_area_per_nodule"	"genodnf4"	-0.000256081705261385	0.0036756114816981	-0.0696705042239877	0.944803064912655	"None"
"average_area_per_nodule"	"genodnf6"	-0.00151983354305663	0.00205913919638951	-0.738091696628139	0.464767238238643	"None"
"average_area_per_nodule"	"genodnf7"	-0.00360315732286573	0.00205913919638951	-1.74983669349964	0.087815307433639	"None"
"average_area_per_nodule"	"genodnf1/dnf2"	-0.00349321023796575	0.0021965104927762	-1.59034534524378	0.119630560969641	"None"
"average_area_per_nodule"	"genodnf5/dnf2"	-0.00336964445198008	0.00205913919638951	-1.63643354363241	0.109594190599078	"None"
"average_area_per_nodule"	"genordn1"	-2.99199886207765e-05	0.00367561148169811	-0.00814013906795003	0.993545644058637	"None"
"average_area_per_nodule"	"genosunn1"	0.00360259892179869	0.00205913919638951	1.74956551170289	0.0878627205201491	"None"
"average_area_per_nodule"	"genosunn4"	0.00233646708232388	0.0021965104927762	1.06371769677767	0.29383622245714	"None"
"total_nodulated_area_per_plant"	"genohcl"	0.00406666666666399	0.236859148501686	0.0171691348735683	0.986387040701419	"None"
"total_nodulated_area_per_plant"	"genoipd3"	-0.887615234903575	0.252442883492461	-3.51610321758221	0.00110546416302233	"Down"
"total_nodulated_area_per_plant"	"genolatd"	-0.847843127170386	0.421922361089294	-2.00947663684256	0.0512667517476315	"None"
"total_nodulated_area_per_plant"	"genonad1"	-0.71239534111851	0.276755946217424	-2.57409226741181	0.0138596191961962	"Down"
"total_nodulated_area_per_plant"	"genodnf1"	0.380866899845796	0.276638702794826	1.37676650446222	0.176241946409036	"None"
"total_nodulated_area_per_plant"	"genodnf2"	-0.533033333333337	0.236859148501686	-2.25042324396241	0.029989544056762	"Down"
"total_nodulated_area_per_plant"	"genodnf3"	0.1103954033943	0.252442883492462	0.437308439307208	0.664239739566635	"None"
"total_nodulated_area_per_plant"	"genodnf4"	0.312464649855204	0.422799103287697	0.73903810917637	0.464198756425635	"None"
"total_nodulated_area_per_plant"	"genodnf6"	0.479766666666664	0.236859148501686	2.02553572324123	0.0495201651651165	"Up"
"total_nodulated_area_per_plant"	"genodnf7"	-0.792933333333335	0.236859148501686	-3.34769983912059	0.00178372591405897	"Down"
"total_nodulated_area_per_plant"	"genodnf1/dnf2"	-0.75780534337508	0.25266072633954	-2.99930010632796	0.00463880640485836	"Down"
"total_nodulated_area_per_plant"	"genodnf5/dnf2"	-0.704333333333334	0.236859148501686	-2.9736378678585	0.00496730159831093	"Down"
"total_nodulated_area_per_plant"	"genordn1"	2.62046464985521	0.422799103287698	6.19789547678412	2.49051456329888e-07	"Up"
"total_nodulated_area_per_plant"	"genosunn1"	1.37686666666667	0.236859148501686	5.81301873023016	8.65752794743326e-07	"Up"
"total_nodulated_area_per_plant"	"genosunn4"	1.95556965662492	0.25266072633954	7.73990356537215	1.78629778721357e-09	"Up"
"total_biomass_per_plant"	"genodmi1-2"	-0.834902043644257	0.144473376341463	-5.77893356400121	2.62295162060581e-07	"Down"
"total_biomass_per_plant"	"genodmi2-3"	-0.69679997975175	0.249177963659853	-2.79639487183118	0.00687239561397031	"Down"
"total_biomass_per_plant"	"genodmi3-1"	-0.986813322172213	0.137226935922592	-7.19110512479026	1.00334780038084e-09	"Down"
"total_biomass_per_plant"	"genohcl"	-0.311312443250774	0.150245760082916	-2.07202148718853	0.0424292967631203	"Down"
"total_biomass_per_plant"	"genoipd3"	-1.03186590463034	0.150336456212844	-6.86371044405517	3.69929560381254e-09	"Down"
"total_biomass_per_plant"	"genolatd"	-1.02542443328332	0.137226935922591	-7.4724719778175	3.26019351247542e-10	"Down"
"total_biomass_per_plant"	"genonad1"	-1.03532580866143	0.150300082296435	-6.8883914954848	3.35333876779004e-09	"Down"
"total_biomass_per_plant"	"genodnf1"	0.0571666666666675	0.141175335596327	0.404933811031471	0.686919932561391	"None"
"total_biomass_per_plant"	"genodnf2"	-1.01016666666667	0.141175335596327	-7.15540474828487	1.15700370633098e-09	"Down"
"total_biomass_per_plant"	"genodnf3"	-0.461866666666667	0.141175335596327	-3.27158185752302	0.00174952971734301	"Down"
"total_biomass_per_plant"	"genodnf4"	-0.735755617722355	0.164396072788138	-4.47550604612401	3.32753337223075e-05	"Down"
"total_biomass_per_plant"	"genodnf6"	-0.347466666666666	0.141175335596327	-2.46124200944139	0.0166425330293689	"Down"
"total_biomass_per_plant"	"genodnf7"	-1.01766666666667	0.141175335596327	-7.20853017538813	9.35923758989238e-10	"Down"
"total_biomass_per_plant"	"genodnf1/dnf2"	-1.0223	0.141175335596327	-7.24134988368747	8.20971575109411e-10	"Down"
"total_biomass_per_plant"	"genodnf5/dnf2"	-1.01783333333333	0.141175335596327	-7.20971074043487	9.31522823138143e-10	"Down"
"total_biomass_per_plant"	"genordn1"	0.00596660449986524	0.164396072788138	0.0362940817178435	0.971164473358204	"None"
"total_biomass_per_plant"	"genosunn1"	0.0970333333333356	0.141175335596326	0.687324970211444	0.494441117241322	"None"
"total_biomass_per_plant"	"genosunn4"	-0.943533333333333	0.141175335596327	-6.68341484259863	7.57044008569108e-09	"Down"
"root_to_shoot_ratio"	"genodmi1-2"	1.64034561945108	0.128373740690929	12.7778906388679	5.02827448958176e-19	"Up"
"root_to_shoot_ratio"	"genodmi2-3"	1.97031721037455	0.221410394792466	8.89893725279422	1.10792693499429e-12	"Up"
"root_to_shoot_ratio"	"genodmi3-1"	1.49573593622176	0.121934819646641	12.2666842871979	3.11875189620382e-18	"Up"
"root_to_shoot_ratio"	"genohcl"	0.0433968951974319	0.133502869062944	0.325063390038239	0.746227473352489	"None"
"root_to_shoot_ratio"	"genoipd3"	0.738716907575516	0.133583458315857	5.53000286778642	6.81815789224043e-07	"Up"
"root_to_shoot_ratio"	"genolatd"	0.2221291201102	0.12193481964664	1.8217037656177	0.0733245169403755	"None"
"root_to_shoot_ratio"	"genonad1"	0.729004241980011	0.133551137788496	5.45861498487965	8.94762200543842e-07	"Up"
"root_to_shoot_ratio"	"genodnf1"	0.0760489712764561	0.125443222708131	0.606242167848313	0.546567286304179	"None"
"root_to_shoot_ratio"	"genodnf2"	0.739121630563635	0.125443222708131	5.89208101168885	1.69312769533933e-07	"Up"
"root_to_shoot_ratio"	"genodnf3"	0.418823294487153	0.125443222708131	3.33874788486285	0.00142753332717308	"Up"
"root_to_shoot_ratio"	"genodnf4"	0.71118438588519	0.146076317679681	4.86858100739294	8.09238698690287e-06	"Up"
"root_to_shoot_ratio"	"genodnf6"	0.184002609202388	0.125443222708131	1.46681985068661	0.147479342601645	"None"
"root_to_shoot_ratio"	"genodnf7"	0.565322406736036	0.125443222708131	4.50659983482226	2.98079118204142e-05	"Up"
"root_to_shoot_ratio"	"genodnf1/dnf2"	0.616618649988219	0.125443222708131	4.91551983978366	6.81402398360605e-06	"Up"
"root_to_shoot_ratio"	"genodnf5/dnf2"	0.838541161259758	0.125443222708131	6.68462706200392	7.53413315006183e-09	"Up"
"root_to_shoot_ratio"	"genordn1"	-0.00766790743706729	0.146076317679681	-0.0524924748848176	0.958305057823897	"None"
"root_to_shoot_ratio"	"genosunn1"	-0.0875638883132848	0.125443222708131	-0.698036023173767	0.487764468199978	"None"
"root_to_shoot_ratio"	"genosunn4"	-0.331452115536229	0.125443222708131	-2.64224808945971	0.01041228649655	"Down"
"cfu_per_nodule_LOG10"	"genohcl"	0.239775349526964	0.194347684643109	1.23374430710238	0.223999381715709	"None"
"cfu_per_nodule_LOG10"	"genoipd3"	-0.726219689163057	0.194184393133412	-3.73984581069868	0.000539857932863116	"Down"
"cfu_per_nodule_LOG10"	"genolatd"	-0.852198345120191	0.323175002842414	-2.63695625473775	0.0115945425450389	"Down"
"cfu_per_nodule_LOG10"	"genonad1"	-0.830928456600401	0.212799077755136	-3.90475591043931	0.000328013563897297	"Down"
"cfu_per_nodule_LOG10"	"genodnf1"	-0.129810997719211	0.194202347700685	-0.668431660359135	0.507430628321476	"None"
"cfu_per_nodule_LOG10"	"genodnf2"	-0.215291103448199	0.182203632518283	-1.18159611020157	0.243859723452825	"None"
"cfu_per_nodule_LOG10"	"genodnf3"	-0.247474537135104	0.182203632518283	-1.35823053423631	0.181474490712905	"None"
"cfu_per_nodule_LOG10"	"genodnf4"	0.03867948723015	0.245390586056383	0.157624169092056	0.87549081970091	"None"
"cfu_per_nodule_LOG10"	"genodnf6"	0.1512387542819	0.182203632518283	0.830053452785712	0.411093362139168	"None"
"cfu_per_nodule_LOG10"	"genodnf7"	0.0750777593626957	0.182203632518283	0.412054130452981	0.682346748628523	"None"
"cfu_per_nodule_LOG10"	"genodnf1/dnf2"	0.0421067551641937	0.194347684643109	0.216656839732959	0.829500421631941	"None"
"cfu_per_nodule_LOG10"	"genodnf5/dnf2"	0.110253982841787	0.182203632518283	0.605114076585291	0.548283577724576	"None"
"cfu_per_nodule_LOG10"	"genordn1"	-0.128341249611675	0.245364125580262	-0.523064442726338	0.603614505112545	"None"
"cfu_per_nodule_LOG10"	"genosunn1"	0.227112935318092	0.194141023742495	1.16983484963658	0.248510860141296	"None"
"cfu_per_nodule_LOG10"	"genosunn4"	0.28928547651309	0.182203632518283	1.58770422145158	0.119680271638006	"None"
"cfu_per_plant_LOG10"	"genohcl"	-0.144706175066649	0.169001927474969	-0.856239791040734	0.396401775399587	"None"
"cfu_per_plant_LOG10"	"genoipd3"	-1.02716266209846	0.168854271207774	-6.08313106178133	2.34981278932942e-07	"Down"
"cfu_per_plant_LOG10"	"genolatd"	-2.79616590590947	0.280973942552527	-9.95169117999878	6.05098775740797e-13	"Down"
"cfu_per_plant_LOG10"	"genonad1"	-0.72440817513864	0.169001927474969	-4.28639001910752	9.45944667658858e-05	"Down"
"cfu_per_plant_LOG10"	"genodnf1"	-0.0248013776001984	0.158447088745444	-0.156527821347627	0.8763171385777	"None"
"cfu_per_plant_LOG10"	"genodnf2"	-0.00312586553428034	0.158447088745443	-0.0197281348558084	0.984347462806555	"None"
"cfu_per_plant_LOG10"	"genodnf3"	0.0257042295635992	0.158447088745443	0.162225950423708	0.871854183918127	"None"
"cfu_per_plant_LOG10"	"genodnf4"	0.456105747049073	0.213173422124087	2.13959949840077	0.0378460080851535	"Up"
"cfu_per_plant_LOG10"	"genodnf6"	0.534386543911332	0.158447088745443	3.37264981100324	0.00153908222203341	"Up"
"cfu_per_plant_LOG10"	"genodnf7"	0.0474350967551474	0.158447088745443	0.299374997235546	0.766032329716241	"None"
"cfu_per_plant_LOG10"	"genodnf1/dnf2"	0.229111422367702	0.169001927474969	1.35567342805387	0.18196811103022	"None"
"cfu_per_plant_LOG10"	"genodnf5/dnf2"	0.25674368615689	0.158447088745443	1.6203749036334	0.112139315824597	"None"
"cfu_per_plant_LOG10"	"genordn1"	0.408279461384625	0.213260929203927	1.91445973206942	0.0619325629882494	"None"
"cfu_per_plant_LOG10"	"genosunn1"	0.45388915779115	0.168816776148299	2.68864960075074	0.0100240991809764	"Up"
"cfu_per_plant_LOG10"	"genosunn4"	0.646219452790978	0.158447088745443	4.07845582968822	0.000182578973266046	"Up"
"nodule_isolate_diversity"	"genohcl"	-0.198183024641895	0.108981553690484	-1.8185006354814	0.0768761962033989	"None"
"nodule_isolate_diversity"	"genoipd3"	-0.391015282336828	0.108981553690484	-3.58790335699693	0.000938549230288174	"Down"
"nodule_isolate_diversity"	"genolatd"	-0.413742811672596	0.176282374684831	-2.3470458258366	0.0242354688340945	"Down"
"nodule_isolate_diversity"	"genonad1"	-0.0765954886439868	0.110873277106765	-0.690838141008761	0.493865952094013	"None"
"nodule_isolate_diversity"	"genodnf1"	0.0288107730325193	0.108981553690484	0.26436375750656	0.792928228070046	"None"
"nodule_isolate_diversity"	"genodnf2"	-0.140791612781067	0.11069947713637	-1.27183629429095	0.211160133893767	"None"
"nodule_isolate_diversity"	"genodnf3"	-0.0465935301076655	0.108981553690484	-0.427535931814615	0.671402133974944	"None"
"nodule_isolate_diversity"	"genodnf4"	-0.0265506436919672	0.135430723010845	-0.196045942174	0.845618857515039	"None"
"nodule_isolate_diversity"	"genodnf6"	0.0237341191417885	0.11069947713637	0.21440136625533	0.831380475634776	"None"
"nodule_isolate_diversity"	"genodnf7"	-0.46324397264648	0.110624475414968	-4.18753599426156	0.000161248806485577	"Down"
"nodule_isolate_diversity"	"genodnf1/dnf2"	-0.169038339873017	0.110873277106765	-1.52460849254272	0.135637096834727	"None"
"nodule_isolate_diversity"	"genodnf5/dnf2"	-0.216460930686867	0.110873277106765	-1.95232734465336	0.05829570058805	"None"
"nodule_isolate_diversity"	"genordn1"	0.0492257699172263	0.11857366213735	0.415149275394781	0.680367387659396	"None"
"nodule_isolate_diversity"	"genosunn1"	0.0293228329895331	0.110642636115353	0.265022906350151	0.792424185987728	"None"
"nodule_isolate_diversity"	"genosunn4"	-0.0397374958744715	0.108981553690484	-0.364625888774985	0.717412081137074	"None"
